"","DATE","Block","Plot","Rotation","Quadrat","Wavelength","Reflectance","ID","2016-07-27_Incidence","2016-07-27_Severity","2016-08-05_Incidence","2016-08-05_Severity","2016-08-15_Incidence","2016-08-15_Severity","2016-08-22_Incidence","2016-08-22_Severity","2016-08-29_Incidence","2016-08-29_Severity","2016-09-06_Incidence","2016-09-06_Severity"
"12135",2016-07-06,"3","31","S4",3115,660,4,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12136",2016-07-06,"3","31","S4",3116,660,4.37,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12137",2016-07-06,"3","31","S4",3117,660,4.64,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12138",2016-07-06,"3","31","S4",3118,660,4.32,"SDS_2016",0,0,0,0,0,0,3.125,5,0,20,65,60
"12139",2016-07-06,"3","31","S4",3119,660,4.79,"SDS_2016",0,0,0,0,0,0,0,0,10,20,68,60
"12140",2016-07-06,"3","31","S4",3120,660,4.215,"SDS_2016",0,0,0,0,0,0,1.25,10,6.25,20,40,65
"12141",2016-07-06,"3","35","S2",3501,660,3.8,"SDS_2016",0,0,0,0,7.5,15,75,50,75,80,95,90
"12142",2016-07-06,"3","35","S2",3502,660,3.665,"SDS_2016",0,0,0,0,3.75,5,30,30,85,75,90,85
"12143",2016-07-06,"3","35","S2",3503,660,3.72,"SDS_2016",0,0,0,0,3.75,5,25,30,75,60,91,85
"12144",2016-07-06,"3","35","S2",3504,660,3.635,"SDS_2016",0,0,0,0,1.875,2,20,25,65,70,86,85
"12145",2016-07-06,"3","35","S2",3505,660,3.61,"SDS_2016",0,0,0,0,1.875,2,20,40,40,50,80,80
"12146",2016-07-06,"3","35","S2",3506,660,3.655,"SDS_2016",0,0,0,0,1.25,2,20,30,45,50,78,75
"12147",2016-07-06,"3","35","S2",3507,660,4.01,"SDS_2016",0,0,0,0,3.75,5,30,20,50,45,82,75
"12148",2016-07-06,"3","35","S2",3508,660,3.94,"SDS_2016",0,0,0,0,3.75,4,25,35,50,60,79,90
"12149",2016-07-06,"3","35","S2",3509,660,4.435,"SDS_2016",0,0,0,0,0.625,1,10,15,40,20,73,65
"12150",2016-07-06,"3","35","S2",3510,660,4.92,"SDS_2016",0,0,0,0,0.625,3,10,20,75,65,82,80
"12151",2016-07-06,"3","35","S2",3511,660,5.1,"SDS_2016",0,0,0,0,1.25,3,15,10,60,30,88,70
"12152",2016-07-06,"3","35","S2",3512,660,5.18,"SDS_2016",0,0,0,0,0,0,5,15,30,30,80,65
"12153",2016-07-06,"3","35","S2",3513,660,5.05,"SDS_2016",0,0,0,0,6.25,5,40,50,85,70,95,90
"12154",2016-07-06,"3","35","S2",3514,660,5.37,"SDS_2016",0,0,0,0,11.25,5,40,30,90,70,96,85
"12155",2016-07-06,"3","35","S2",3515,660,4.99,"SDS_2016",1.875,5,3.75,10,20.625,10,90,50,95,85,98,90
"12156",2016-07-06,"3","35","S2",3516,660,5.395,"SDS_2016",0,0,1.25,5,8.125,7,70,50,90,80,97,70
"12157",2016-07-06,"3","35","S2",3517,660,5.57,"SDS_2016",0.625,1,1.25,10,8.75,5,75,40,90,75,98,91
"12158",2016-07-06,"3","35","S2",3518,660,5.5,"SDS_2016",0,0,0.625,1,13.75,8,70,50,90,80,97,84
"12159",2016-07-06,"3","35","S2",3519,660,5.07,"SDS_2016",0,0,0,0,5,4,40,20,80,70,98,86
"12160",2016-07-06,"3","35","S2",3520,660,5.395,"SDS_2016",0.625,2,0.625,5,13.75,10,50,40,80,80,96,80
"12161",2016-07-06,"3","36","S3",3601,660,4.865,"SDS_2016",0,0,0.625,2,50,15,90,60,100,90,100,100
"12162",2016-07-06,"3","36","S3",3602,660,4.22,"SDS_2016",0,0,0,0,20,10,75,50,90,90,100,92
"12163",2016-07-06,"3","36","S3",3603,660,3.595,"SDS_2016",0,0,0,0,1.25,5,3.75,30,30,30,63,70
"12164",2016-07-06,"3","36","S3",3604,660,3.34,"SDS_2016",0,0,0,0,0,0,0,0,1.875,30,23,75
"12165",2016-07-06,"3","36","S3",3605,660,3.43,"SDS_2016",0,0,0,0,0,0,0,0,0,0,7,67
"12166",2016-07-06,"3","36","S3",3606,660,3.555,"SDS_2016",0,0,0,0,0.625,2,0,15,50,40,87,70
"12167",2016-07-06,"3","36","S3",3607,660,3.3,"SDS_2016",0,0,0,0,0,0,1.25,10,6.25,40,35,45
"12168",2016-07-06,"3","36","S3",3608,660,3.43,"SDS_2016",0,0,0,0,0,0,0,0,1.25,10,5,32
"12169",2016-07-06,"3","36","S3",3609,660,3.87,"SDS_2016",0,0,0,0,0.625,5,0.625,60,0.625,5,2.5,40
"12170",2016-07-06,"3","36","S3",3610,660,3.695,"SDS_2016",0,0,0,0,0,0,0,0,2.5,10,23,40
"12171",2016-07-06,"3","36","S3",3611,660,4.145,"SDS_2016",0,0,0,0,0,0,0,0,0,0,2.5,5
"12172",2016-07-06,"3","36","S3",3612,660,4.135,"SDS_2016",0,0,0,0,0,0,0,0,3.125,50,3.125,10
"12173",2016-07-06,"3","36","S3",3613,660,4.355,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,10
"12174",2016-07-06,"3","36","S3",3614,660,4.17,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12175",2016-07-06,"3","36","S3",3615,660,4.175,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12176",2016-07-06,"3","36","S3",3616,660,4.485,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12177",2016-07-06,"3","36","S3",3617,660,4.36,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12178",2016-07-06,"3","36","S3",3618,660,4.36,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,5
"12179",2016-07-06,"3","36","S3",3619,660,5.85,"SDS_2016",0,0,0,0,0,0,0.625,5,6.25,50,12.5,52
"12180",2016-07-06,"3","36","S3",3620,660,5.135,"SDS_2016",0,0,0,0,2.5,3,3.75,5,5,10,30,30
"12181",2016-07-06,"4","43","S4",4301,660,3.79,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12182",2016-07-06,"4","43","S4",4302,660,3.69,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12183",2016-07-06,"4","43","S4",4303,660,4.05,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12184",2016-07-06,"4","43","S4",4304,660,3.965,"SDS_2016",0,0,0,0,0,0,1.25,15,1.25,20,1.25,35
"12185",2016-07-06,"4","43","S4",4305,660,3.805,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12186",2016-07-06,"4","43","S4",4306,660,4.16,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12187",2016-07-06,"4","43","S4",4307,660,4.1,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12188",2016-07-06,"4","43","S4",4308,660,3.875,"SDS_2016",0,0,0,0,0,0,0,0,3.75,10,1.25,25
"12189",2016-07-06,"4","43","S4",4309,660,4.28,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,20
"12190",2016-07-06,"4","43","S4",4310,660,5.19,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,25
"12191",2016-07-06,"4","43","S4",4311,660,4.555,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12192",2016-07-06,"4","43","S4",4312,660,3.985,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12193",2016-07-06,"4","43","S4",4313,660,3.595,"SDS_2016",0,0,0,0,0,0,0,0,0.625,10,0.625,15
"12194",2016-07-06,"4","43","S4",4314,660,4.545,"SDS_2016",0,0,0,0,0,0,0,0,0.625,10,0.625,60
"12195",2016-07-06,"4","43","S4",4315,660,5.085,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,25
"12196",2016-07-06,"4","43","S4",4316,660,4.72,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,30
"12197",2016-07-06,"4","43","S4",4317,660,3.99,"SDS_2016",0,0,0,0,0,0,0,0,2.5,15,1.25,70
"12198",2016-07-06,"4","43","S4",4318,660,3.7,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12199",2016-07-06,"4","43","S4",4319,660,4.455,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12200",2016-07-06,"4","43","S4",4320,660,4.57,"SDS_2016",0,0,0,0,0,0,3.125,10,5,10,28,50
"12201",2016-07-06,"4","45","S2",4501,660,3.44,"SDS_2016",0,0,0,0,0,0,0,0,3.125,25,30,40
"12202",2016-07-06,"4","45","S2",4502,660,3.25,"SDS_2016",0,0,0,0,0,0,1.25,5,6.25,15,50,68
"12203",2016-07-06,"4","45","S2",4503,660,3.655,"SDS_2016",0,0,0,0,0,0,0,0,8.125,5,72,60
"12204",2016-07-06,"4","45","S2",4504,660,4.495,"SDS_2016",0,0,0,0,1.25,5,6.25,20,6.25,20,47,72
"12205",2016-07-06,"4","45","S2",4505,660,3.98,"SDS_2016",0,0,0,0,0.625,2,6.25,25,50,25,75,85
"12206",2016-07-06,"4","45","S2",4506,660,3.54,"SDS_2016",0,0,0,0,0,0,1.875,5,12.5,10,68,65
"12207",2016-07-06,"4","45","S2",4507,660,3.82,"SDS_2016",0,0,0,0,1.875,5,6.25,20,40,20,88,84
"12208",2016-07-06,"4","45","S2",4508,660,4.215,"SDS_2016",0,0,0,0,3.125,5,6.25,15,60,35,40,85
"12209",2016-07-06,"4","45","S2",4509,660,3.47,"SDS_2016",0,0,0,0,0,0,0,0,20,10,23,60
"12210",2016-07-06,"4","45","S2",4510,660,4.365,"SDS_2016",0,0,0,0,0.625,5,6.25,10,35,20,53,60
"12211",2016-07-06,"4","45","S2",4511,660,4.645,"SDS_2016",0,0,0,0,2.5,3,20,5,30,20,85,80
"12212",2016-07-06,"4","45","S2",4512,660,4.58,"SDS_2016",0,0,0,0,15.625,9,60,40,65,60,95,90
"12213",2016-07-06,"4","45","S2",4513,660,4.335,"SDS_2016",0,0,0,0,2.5,4,30,20,35,35,92,85
"12214",2016-07-06,"4","45","S2",4514,660,4.63,"SDS_2016",0,0,0,0,1.25,4,10,50,30,20,78,65
"12215",2016-07-06,"4","45","S2",4515,660,4.82,"SDS_2016",0,0,0,0,1.25,5,12,20,45,25,72,70
"12216",2016-07-06,"4","45","S2",4516,660,5.155,"SDS_2016",0,0,0,0,0,0,3.125,5,40,20,55,50
"12217",2016-07-06,"4","45","S2",4517,660,4.63,"SDS_2016",0,0,0,0,1.25,4,3.125,15,25,35,45,85
"12218",2016-07-06,"4","45","S2",4518,660,6.14,"SDS_2016",0,0,0,0,2.5,5,25,40,45,50,64,90
"12219",2016-07-06,"4","45","S2",4519,660,7.17,"SDS_2016",0.625,2,0.625,10,2.5,10,15,25,65,40,75,85
"12220",2016-07-06,"4","45","S2",4520,660,3.295,"SDS_2016",0,0,0,0,5.625,5,10,30,25,40,65,60
"12221",2016-07-06,"4","47","S3",4701,660,3.35,"SDS_2016",0,0,0,0,0.625,5,0.625,20,1,30,1.25,45
"12222",2016-07-06,"4","47","S3",4702,660,3.205,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12223",2016-07-06,"4","47","S3",4703,660,3.08,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,10
"12224",2016-07-06,"4","47","S3",4704,660,2.895,"SDS_2016",0,0,0,0,0,0,0,0,0.625,40,0.625,42
"12225",2016-07-06,"4","47","S3",4705,660,3.11,"SDS_2016",0,0,0,0,0,0,1.25,15,2.5,15,2.5,40
"12226",2016-07-06,"4","47","S3",4706,660,3.29,"SDS_2016",0,0,0,0,3.125,5,35,25,60,50,90,88
"12227",2016-07-06,"4","47","S3",4707,660,3.51,"SDS_2016",0,0,0,0,2.5,5,20,20,45,40,65,85
"12228",2016-07-06,"4","47","S3",4708,660,3.115,"SDS_2016",0,0,0,0,0,0,1.25,25,12.5,55,55,70
"12229",2016-07-06,"4","47","S3",4709,660,3.32,"SDS_2016",0,0,0,0,0,0,0,0,1.25,10,1.875,60
"12230",2016-07-06,"4","47","S3",4710,660,4.245,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12231",2016-07-06,"4","47","S3",4711,660,3.775,"SDS_2016",0,0,0,0,0,0,0,0,0.625,10,4.375,60
"12232",2016-07-06,"4","47","S3",4712,660,3.77,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,40
"12233",2016-07-06,"4","47","S3",4713,660,4.435,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12234",2016-07-06,"4","47","S3",4714,660,4.65,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12235",2016-07-06,"4","47","S3",4715,660,4.38,"SDS_2016",0,0,0,0,0,0,0,0,0.625,20,0.625,90
"12236",2016-07-06,"4","47","S3",4716,660,4.13,"SDS_2016",0,0,0,0,0,0,0,0,0.625,5,0.625,25
"12237",2016-07-06,"4","47","S3",4717,660,4.38,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12238",2016-07-06,"4","47","S3",4718,660,3.97,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12239",2016-07-06,"4","47","S3",4719,660,4.325,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,55
"12240",2016-07-06,"4","47","S3",4720,660,4.33,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12241",2016-07-14,"1","12","S4",1201,660,5.855,"SDS_2016",0,0,0,0,0,0,0,0,50,30,70,50
"12242",2016-07-14,"1","12","S4",1202,660,4.35,"SDS_2016",0,0,0,0,0,0,3.125,5,7.5,50,50,60
"12243",2016-07-14,"1","12","S4",1203,660,4.24,"SDS_2016",0,0,0,0,0,0,0,0,1.875,5,15,10
"12244",2016-07-14,"1","12","S4",1204,660,4.31,"SDS_2016",0,0,0,0,0,0,0,0,0,0,4,30
"12245",2016-07-14,"1","12","S4",1205,660,3.65,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12246",2016-07-14,"1","12","S4",1206,660,3.59,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12247",2016-07-14,"1","12","S4",1207,660,3.285,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12248",2016-07-14,"1","12","S4",1208,660,3.61,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12249",2016-07-14,"1","12","S4",1209,660,3.225,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12250",2016-07-14,"1","12","S4",1210,660,3.095,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12251",2016-07-14,"1","12","S4",1211,660,3.405,"SDS_2016",0,0,0,0,0,0,0,0,3.125,20,5.625,30
"12252",2016-07-14,"1","12","S4",1212,660,3.32,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12253",2016-07-14,"1","12","S4",1213,660,3.065,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12254",2016-07-14,"1","12","S4",1214,660,3.415,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12255",2016-07-14,"1","12","S4",1215,660,3.065,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12256",2016-07-14,"1","12","S4",1216,660,2.98,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12257",2016-07-14,"1","12","S4",1217,660,3.23,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,5
"12258",2016-07-14,"1","12","S4",1218,660,3.185,"SDS_2016",0,0,0,0,0,0,0,0,10,40,20,45
"12259",2016-07-14,"1","12","S4",1219,660,3.74,"SDS_2016",0,0,0,0,0,0,0,0,90,95,0.625,20
"12260",2016-07-14,"1","12","S4",1220,660,3.2,"SDS_2016",0,0,0,0,1.25,15,5.625,20,20,40,65,60
"12261",2016-07-14,"1","15","S3",1501,660,3.91,"SDS_2016",0,0,0,0,14.375,15,80,40,15,40,95,85
"12262",2016-07-14,"1","15","S3",1502,660,3.915,"SDS_2016",0,0,0,0,1.875,10,25,30,15,40,65,50
"12263",2016-07-14,"1","15","S3",1503,660,3.475,"SDS_2016",0,0,0,0,0.625,10,20,25,70,50,80,65
"12264",2016-07-14,"1","15","S3",1504,660,3.425,"SDS_2016",0,0,0,0,0.625,5,15,20,15,25,65,70
"12265",2016-07-14,"1","15","S3",1505,660,3.775,"SDS_2016",0,0,0,0,3.75,10,50,35,1.875,20,80,75
"12266",2016-07-14,"1","15","S3",1506,660,3.865,"SDS_2016",0,0,0,0,0,0,0,0,0.625,15,55,45
"12267",2016-07-14,"1","15","S3",1507,660,3.95,"SDS_2016",0,0,0,0,0,0,0,0,6.25,30,30,40
"12268",2016-07-14,"1","15","S3",1508,660,3.635,"SDS_2016",0,0,0,0,0,0,0,0,2.5,25,1.25,30
"12269",2016-07-14,"1","15","S3",1509,660,3.71,"SDS_2016",0,0,0,0,0.625,5,3.125,30,0,0,35,60
"12270",2016-07-14,"1","15","S3",1510,660,3.6,"SDS_2016",0,0,0,0,0,0,0.625,25,8.125,25,45,40
"12271",2016-07-14,"1","15","S3",1511,660,4.055,"SDS_2016",0,0,0,0,0,0,0,0,9.375,25,35,35
"12272",2016-07-14,"1","15","S3",1512,660,2.915,"SDS_2016",0,0,0,0,0,0,3.75,20,6.875,35,45,60
"12273",2016-07-14,"1","15","S3",1513,660,3.11,"SDS_2016",0,0,0,0,0,0,0,0,0,0,40,50
"12274",2016-07-14,"1","15","S3",1514,660,2.855,"SDS_2016",0,0,0,0,0,0,0,0,0,0,6.25,30
"12275",2016-07-14,"1","15","S3",1515,660,3.78,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12276",2016-07-14,"1","15","S3",1516,660,3.495,"SDS_2016",0,0,0,0,0,0,0,0,7,20,40,44
"12277",2016-07-14,"1","15","S3",1517,660,3.93,"SDS_2016",0,0,0,0,17.5,10,45,60,65,70,95,85
"12278",2016-07-14,"1","15","S3",1518,660,4.12,"SDS_2016",0.625,5,0.625,5,17.5,10,70,50,70,70,95,90
"12279",2016-07-14,"1","15","S3",1519,660,3.855,"SDS_2016",0,0,0,0,0,0,3.75,10,10,50,40,60
"12280",2016-07-14,"1","15","S3",1520,660,3.345,"SDS_2016",0,0,0,0,0,0,0,0,6.25,20,55,60
"12281",2016-07-14,"1","19","S2",1901,660,4.06,"SDS_2016",0.625,1,1.25,5,75,20,100,60,95,75,100,95
"12282",2016-07-14,"1","19","S2",1902,660,4.015,"SDS_2016",0.625,1,1.25,5,60,20,80,50,80,80,95,90
"12283",2016-07-14,"1","19","S2",1903,660,3.56,"SDS_2016",0,0,0,0,50,15,90,70,80,80,96,90
"12284",2016-07-14,"1","19","S2",1904,660,3.58,"SDS_2016",0,0,0,0,40,5,70,60,85,75,90,90
"12285",2016-07-14,"1","19","S2",1905,660,4.04,"SDS_2016",0,0,0,0,8.75,5,40,30,60,65,90,80
"12286",2016-07-14,"1","19","S2",1906,660,3.475,"SDS_2016",0,0,0,0,18.125,10,80,50,80,70,95,85
"12287",2016-07-14,"1","19","S2",1907,660,3.275,"SDS_2016",0,0,0,0,13.75,5,80,50,95,70,93,90
"12288",2016-07-14,"1","19","S2",1908,660,3.43,"SDS_2016",0,0,0,0,15,10,85,60,90,80,95,90
"12289",2016-07-14,"1","19","S2",1909,660,3.305,"SDS_2016",0.625,1,4.375,20,10.625,5,80,35,80,70,96,90
"12290",2016-07-14,"1","19","S2",1910,660,3.445,"SDS_2016",0,0,0,0,5,5,70,30,80,50,92,85
"12291",2016-07-14,"1","19","S2",1911,660,3.805,"SDS_2016",0,0,0,0,17.5,5,75,35,80,50,90,85
"12292",2016-07-14,"1","19","S2",1912,660,4.37,"SDS_2016",0.625,1,0.625,15,6.25,5,50,25,55,50,80,80
"12293",2016-07-14,"1","19","S2",1913,660,3.925,"SDS_2016",0,0,0,0,3.125,5,20,15,30,25,70,75
"12294",2016-07-14,"1","19","S2",1914,660,4.14,"SDS_2016",0,0,0,0,3.125,5,30,10,40,20,81,75
"12295",2016-07-14,"1","19","S2",1915,660,4.72,"SDS_2016",0,0,0,0,1.25,5,20,15,30,25,70,70
"12296",2016-07-14,"1","19","S2",1916,660,5.115,"SDS_2016",0,0,0,0,1.875,5,20,15,40,30,92,85
"12297",2016-07-14,"1","19","S2",1917,660,5.105,"SDS_2016",0.625,2,1.875,15,21.25,10,85,40,95,75,97,90
"12298",2016-07-14,"1","19","S2",1918,660,4.74,"SDS_2016",1.25,5,11.875,15,70,20,90,60,95,85,99,95
"12299",2016-07-14,"1","19","S2",1919,660,4.565,"SDS_2016",1.25,5,2.5,10,50,10,80,40,90,80,98,90
"12300",2016-07-14,"1","19","S2",1920,660,4.255,"SDS_2016",0,0,0,0,5,5,30,15,50,40,85,75
"12301",2016-07-14,"2","21","S4",2101,660,2.94,"SDS_2016",0,0,0,0,0,0,1.875,15,1.875,30,9.375,50
"12302",2016-07-14,"2","21","S4",2102,660,2.46,"SDS_2016",0,0,0,0,0,0,1.875,20,4.375,25,35,50
"12303",2016-07-14,"2","21","S4",2103,660,2.69,"SDS_2016",0,0,0,0,0,0,0,0,3.125,20,30,45
"12304",2016-07-14,"2","21","S4",2104,660,2.81,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,10
"12305",2016-07-14,"2","21","S4",2105,660,2.65,"SDS_2016",0,0,0,0,0,0,0,0,0.625,5,1.875,10
"12306",2016-07-14,"2","21","S4",2106,660,3.145,"SDS_2016",0,0,0,0,0,0,0,0,1.25,30,5.625,40
"12307",2016-07-14,"2","21","S4",2107,660,2.665,"SDS_2016",0,0,0,0,0,0,1.25,20,5,30,5,35
"12308",2016-07-14,"2","21","S4",2108,660,2.58,"SDS_2016",0,0,0,0,0,0,0,0,0,0,3.125,30
"12309",2016-07-14,"2","21","S4",2109,660,2.565,"SDS_2016",0,0,0,0,0,0,0,0,2.5,30,25,45
"12310",2016-07-14,"2","21","S4",2110,660,2.5,"SDS_2016",0,0,0,0,0,0,0,0,3.125,50,35,55
"12311",2016-07-14,"2","21","S4",2111,660,2.865,"SDS_2016",0,0,0,0,1.25,5,3.125,10,6.25,30,75,45
"12312",2016-07-14,"2","21","S4",2112,660,3.515,"SDS_2016",0,0,0,0,0,0,1.25,15,12.5,30,72,60
"12313",2016-07-14,"2","21","S4",2113,660,3.065,"SDS_2016",0,0,0,0,1.25,5,3.75,15,6.25,30,70,65
"12314",2016-07-14,"2","21","S4",2114,660,3.71,"SDS_2016",0,0,0,0,3.125,5,5,15,2.5,15,30,60
"12315",2016-07-14,"2","21","S4",2115,660,3.04,"SDS_2016",0,0,0,0,1.875,5,3.125,10,9.375,15,57,60
"12316",2016-07-14,"2","21","S4",2116,660,2.75,"SDS_2016",0,0,0,0,0.625,5,6.25,10,9.375,30,80,70
"12317",2016-07-14,"2","21","S4",2117,660,2.67,"SDS_2016",0,0,0,0,6.25,5,6.25,10,31.25,25,70,60
"12318",2016-07-14,"2","21","S4",2118,660,3.49,"SDS_2016",0,0,0,0,0,0,30,25,43.75,30,88,75
"12319",2016-07-14,"2","21","S4",2119,660,3.405,"SDS_2016",0,0,0,0,0,0,0,0,0,0,12,30
"12320",2016-07-14,"2","21","S4",2120,660,2.52,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12321",2016-07-14,"2","26","S3",2601,660,2.8,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12322",2016-07-14,"2","26","S3",2602,660,2.595,"SDS_2016",0,0,0,0,0,0,0,0,0,0,3.125,5
"12323",2016-07-14,"2","26","S3",2603,660,2.71,"SDS_2016",0,0,0,0,0,0,0,0,0,0,30,35
"12324",2016-07-14,"2","26","S3",2604,660,2.7,"SDS_2016",0,0,0,0,0,0,1.25,5,3.125,5,3.75,20
"12325",2016-07-14,"2","26","S3",2605,660,2.55,"SDS_2016",0,0,0,0,0,0,0,0,1.25,20,30,30
"12326",2016-07-14,"2","26","S3",2606,660,2.735,"SDS_2016",0,0,0,0,0,0,0,0,1.25,10,25,30
"12327",2016-07-14,"2","26","S3",2607,660,2.69,"SDS_2016",0,0,0,0,0,0,0,0,0,0,3.75,20
"12328",2016-07-14,"2","26","S3",2608,660,2.67,"SDS_2016",0,0,0,0,0,0,0,0,0.625,30,2.5,35
"12329",2016-07-14,"2","26","S3",2609,660,2.7,"SDS_2016",0,0,0,0,0,0,5,15,10,30,27,50
"12330",2016-07-14,"2","26","S3",2610,660,2.355,"SDS_2016",0,0,0,0,0,0,20,20,25,40,35,50
"12331",2016-07-14,"2","26","S3",2611,660,2.81,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,10
"12332",2016-07-14,"2","26","S3",2612,660,2.465,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12333",2016-07-14,"2","26","S3",2613,660,2.45,"SDS_2016",0,0,0,0,3.75,5,3.75,30,7.5,35,30,40
"12334",2016-07-14,"2","26","S3",2614,660,2.635,"SDS_2016",0,0,0,0,0,0,35,25,70,60,90,85
"12335",2016-07-14,"2","26","S3",2615,660,2.41,"SDS_2016",0,0,0,0,0,0,0,0,0,0,2.5,25
"12336",2016-07-14,"2","26","S3",2616,660,2.305,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"12337",2016-07-14,"2","26","S3",2617,660,2.255,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,5
"12338",2016-07-14,"2","26","S3",2618,660,2.195,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,5
"12339",2016-07-14,"2","26","S3",2619,660,2.275,"SDS_2016",0,0,0,0,0,0,1.875,10,5,20,22,50
"12340",2016-07-14,"2","26","S3",2620,660,2.51,"SDS_2016",0,0,0,0,0,0,1.25,15,9.375,25,25,50
"12341",2016-07-14,"2","27","S2",2701,660,2.73,"SDS_2016",0,0,0,0,0,0,0,0,18.75,20,80,70
"12342",2016-07-14,"2","27","S2",2702,660,2.685,"SDS_2016",0,0,0,0,0,0,1.25,5,15.625,10,70,50
"12343",2016-07-14,"2","27","S2",2703,660,2.555,"SDS_2016",0,0,0,0,0,0,0,0,0,0,20,30
"12344",2016-07-14,"2","27","S2",2704,660,3.635,"SDS_2016",0,0,0,0,0,0,0,0,2.5,5,60,50
"12345",2016-07-14,"2","27","S2",2705,660,3.215,"SDS_2016",0,0,0,0,0,0,1.875,10,30,30,75,70
"12346",2016-07-14,"2","27","S2",2706,660,3.225,"SDS_2016",0,0,0,0,0,0,2.5,10,6.25,20,60,50
"12347",2016-07-14,"2","27","S2",2707,660,2.875,"SDS_2016",0,0,0,0,0,0,3.125,10,25,20,80,60
"12348",2016-07-14,"2","27","S2",2708,660,3.465,"SDS_2016",0,0,0,0,0.625,5,1.875,10,8.125,20,30,40
"12349",2016-07-14,"2","27","S2",2709,660,2.955,"SDS_2016",0,0,0,0,0,0,0,0,5.625,10,30,40
"12350",2016-07-14,"2","27","S2",2710,660,3.11,"SDS_2016",0,0,0,0,0,0,1.875,5,30,25,65,70
"12351",2016-07-14,"2","27","S2",2711,660,2.8,"SDS_2016",0,0,0,0,0,0,3.125,3,5,15,5,15
"12352",2016-07-14,"2","27","S2",2712,660,2.72,"SDS_2016",0,0,0,0,0.625,5,0.625,10,0.625,15,5,30
"12353",2016-07-14,"2","27","S2",2713,660,2.535,"SDS_2016",0,0,0,0,0,0,0,0,0,0,10,25
"12354",2016-07-14,"2","27","S2",2714,660,2.905,"SDS_2016",0,0,0,0,0,0,0,0,0,0,15,25
"12355",2016-07-14,"2","27","S2",2715,660,3.015,"SDS_2016",0,0,0,0,0,0,1.25,5,5,5,35,50
"12356",2016-07-14,"2","27","S2",2716,660,2.925,"SDS_2016",0,0,0,0,0,0,0,0,1.875,5,12,20
